price,year,manufacturer,model,condition,fuel,odometer,title_status,transmission,drive,type,paint_color,state,cylinders_num
17995,2014.0,Ford,Ford F-150,excellent,gas,97491.0,clean,automatic,4wd,pickup,black,dc,6.0
15995,2018.0,Toyota,Toyota Camry,good,gas,126020.0,clean,automatic,fwd,sedan,white,dc,4.0
2599,2000.0,Toyota,Toyota Camry,good,gas,215000.0,clean,automatic,fwd,sedan,Unknown,dc,4.0
18995,2014.0,Ford,Ford F-150,good,gas,194365.0,clean,automatic,4wd,truck,custom,dc,8.0
24393,2013.0,Ford,Ford F-150,good,gas,99251.0,clean,automatic,4wd,truck,custom,dc,6.0
33095,2017.0,Ford,Ford F-150,good,gas,159523.0,clean,automatic,4wd,truck,custom,dc,6.0
27500,2016.0,Ford,Ford F-150,like new,gas,107438.0,clean,automatic,4wd,pickup,white,dc,8.0
9525,2015.0,Toyota,Toyota Camry,excellent,gas,87000.0,clean,automatic,fwd,sedan,black,dc,4.0
9500,2013.0,Toyota,Toyota Camry,excellent,gas,115852.0,clean,automatic,fwd,sedan,grey,dc,4.0
6500,2006.0,Ford,Ford F-150,good,gas,197000.0,clean,automatic,4wd,pickup,Unknown,dc,8.0
4750,2007.0,Toyota,Toyota Camry,excellent,gas,165000.0,clean,automatic,fwd,sedan,Unknown,dc,4.0
10995,1996.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,102208.0,clean,automatic,rwd,van,black,dc,8.0
11450,2012.0,Toyota,Toyota Camry,excellent,gas,56000.0,clean,automatic,fwd,sedan,black,dc,4.0
18995,2012.0,Ford,Ford F-150,good,gas,127858.0,clean,automatic,4wd,pickup,white,dc,8.0
12500,1998.0,Chevrolet,Chevrolet Silverado 1500,good,gas,97250.0,clean,automatic,rwd,pickup,white,dc,8.0
12995,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,172645.0,clean,automatic,rwd,pickup,silver,dc,6.0
17990,2013.0,Ford,Ford F-150,excellent,gas,113651.0,clean,automatic,4wd,truck,white,dc,8.0
35500,2018.0,Ford,Ford F-150,like new,gas,71464.0,clean,automatic,4wd,pickup,white,dc,6.0
4900,2010.0,Toyota,Toyota Camry,good,gas,175000.0,clean,automatic,fwd,sedan,Unknown,dc,4.0
9000,2007.0,Toyota,Toyota Camry,good,gas,56000.0,clean,automatic,fwd,sedan,silver,dc,4.0
3725,2004.0,Toyota,Toyota Camry,good,gas,174746.0,clean,automatic,fwd,sedan,grey,dc,4.0
11995,2016.0,Toyota,Toyota Camry,excellent,gas,119153.0,clean,automatic,fwd,sedan,blue,dc,4.0
2000,2002.0,Chevrolet,Chevrolet Silverado 1500,good,gas,210429.0,clean,automatic,4wd,SUV,white,dc,8.0
15987,2017.0,Toyota,Toyota Camry,like new,hybrid,98999.0,clean,automatic,fwd,sedan,custom,dc,4.0
15995,2013.0,Ford,Ford F-150,good,gas,82081.0,clean,automatic,rwd,truck,Unknown,dc,6.0
5500,2011.0,Toyota,Toyota Camry,like new,gas,285594.0,clean,automatic,fwd,sedan,grey,dc,4.0
5300,2009.0,Toyota,Toyota Camry,like new,gas,222276.0,clean,automatic,fwd,sedan,black,dc,6.0
28500,2016.0,Ford,Ford F-150,good,gas,121824.0,clean,automatic,4wd,pickup,black,dc,8.0
3650,2005.0,Toyota,Toyota Camry,like new,gas,180885.0,clean,automatic,fwd,sedan,silver,dc,4.0
3500,2000.0,Toyota,Toyota Camry,good,gas,162871.0,clean,automatic,fwd,other,red,dc,4.0
9500,2013.0,Toyota,Toyota Camry,excellent,gas,103987.0,clean,automatic,fwd,sedan,black,dc,4.0
11000,2004.0,Ford,Ford F-150,excellent,gas,80430.0,clean,automatic,fwd,pickup,custom,dc,8.0
3100,1998.0,Toyota,Toyota Camry,fair,gas,98000.0,clean,automatic,fwd,sedan,Unknown,dc,4.0
19995,2013.0,Ford,Ford F-150,fair,other,138843.0,clean,automatic,4wd,pickup,white,dc,8.0
24991,2013.0,Ford,Ford F-150,like new,gas,110118.0,clean,automatic,4wd,pickup,black,dc,6.0
23991,2014.0,Ford,Ford F-150,excellent,gas,103638.0,clean,automatic,4wd,pickup,silver,dc,6.0
32991,2016.0,Ford,Ford F-150,excellent,gas,93582.0,clean,automatic,4wd,pickup,black,dc,6.0
11991,2014.0,Toyota,Toyota Camry,like new,gas,116898.0,clean,automatic,fwd,sedan,Unknown,dc,4.0
27500,2016.0,Ford,Ford F-150,like new,gas,113231.0,clean,automatic,4wd,pickup,white,dc,8.0
5900,2005.0,Toyota,Toyota Camry,good,gas,148000.0,clean,automatic,4wd,convertible,blue,dc,4.0
2250,1996.0,Ford,Ford F-150,good,gas,208000.0,clean,automatic,rwd,pickup,blue,de,6.0
10595,2015.0,Toyota,Toyota Camry,excellent,gas,143575.0,clean,automatic,fwd,sedan,blue,de,4.0
7200,2007.0,Toyota,Toyota Camry,good,gas,85700.0,clean,automatic,fwd,sedan,red,de,4.0
6900,2002.0,Ford,Ford F-150,excellent,gas,102000.0,clean,automatic,rwd,truck,red,de,6.0
25990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,82140.0,clean,automatic,4wd,pickup,black,de,8.0
4850,2007.0,Toyota,Toyota Camry,good,gas,147658.0,clean,automatic,fwd,sedan,red,de,4.0
27500,2014.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,76000.0,clean,automatic,4wd,pickup,red,de,8.0
47995,2019.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,26687.0,clean,automatic,4wd,pickup,red,de,8.0
28990,2014.0,Ford,Ford F-150,good,other,36038.0,clean,other,4wd,pickup,black,de,6.0
31590,2014.0,Ford,Ford F-150,good,other,54152.0,clean,other,4wd,pickup,blue,de,8.0
25964,2014.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,91507.0,clean,automatic,4wd,pickup,black,de,8.0
47900,2018.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,27488.0,clean,automatic,4wd,pickup,black,de,8.0
22750,2014.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,125143.0,clean,automatic,4wd,pickup,black,de,8.0
39795,2018.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,20722.0,clean,automatic,4wd,pickup,silver,de,8.0
5400,2004.0,Ford,Ford F-150,good,gas,195000.0,clean,automatic,4wd,pickup,Unknown,de,8.0
9000,2013.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,162000.0,clean,automatic,4wd,pickup,Unknown,de,8.0
14495,2010.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,170173.0,clean,automatic,4wd,truck,black,de,8.0
29590,2015.0,Chevrolet,Chevrolet Silverado 1500,good,other,43874.0,clean,other,4wd,pickup,Unknown,de,6.0
41900,2019.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,50296.0,clean,automatic,4wd,pickup,silver,de,8.0
32990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,other,6897.0,clean,other,4wd,pickup,black,de,8.0
11750,2010.0,Toyota,Toyota Camry,excellent,gas,125771.0,clean,automatic,fwd,sedan,red,de,4.0
10495,2013.0,Toyota,Toyota Camry,excellent,gas,129884.0,clean,automatic,fwd,sedan,white,de,4.0
7500,2007.0,Ford,Ford F-150,good,gas,147000.0,clean,automatic,4wd,pickup,Unknown,de,8.0
24950,2015.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,133171.0,clean,automatic,4wd,pickup,black,de,8.0
6900,2009.0,Toyota,Toyota Camry,excellent,gas,138000.0,clean,automatic,fwd,sedan,silver,de,4.0
7100,2008.0,Toyota,Toyota Camry,fair,gas,109319.0,clean,automatic,4wd,sedan,Unknown,de,6.0
3500,2000.0,Ford,Ford F-150,fair,gas,210100.0,clean,automatic,4wd,truck,blue,de,8.0
4500,2010.0,Toyota,Toyota Camry,good,gas,130000.0,clean,automatic,fwd,sedan,blue,de,6.0
9200,2012.0,Toyota,Toyota Camry,fair,gas,104635.0,clean,automatic,4wd,sedan,Unknown,de,4.0
30990,2016.0,Chevrolet,Chevrolet Silverado 1500,good,other,6910.0,clean,other,4wd,pickup,white,de,6.0
33590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,other,15591.0,clean,other,4wd,pickup,white,de,6.0
6500,2009.0,Chevrolet,Chevrolet Silverado 1500,good,gas,250000.0,clean,automatic,rwd,truck,white,de,8.0
27990,2015.0,Ford,Ford F-150,good,other,56080.0,clean,other,4wd,pickup,Unknown,de,6.0
33590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,30457.0,clean,other,4wd,pickup,red,de,8.0
41990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,10079.0,clean,other,4wd,pickup,red,de,4.0
43990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,7590.0,clean,automatic,4wd,pickup,silver,de,8.0
14700,2014.0,Ford,Ford F-150,excellent,gas,230223.0,clean,automatic,rwd,pickup,blue,fl,8.0
9900,2011.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,139000.0,clean,automatic,rwd,truck,black,fl,6.0
34995,2017.0,Ford,Ford F-150,fair,gas,45470.0,clean,automatic,4wd,truck,Unknown,fl,6.0
14900,2005.0,Ford,Ford F-150,excellent,gas,128879.0,clean,automatic,4wd,pickup,black,fl,8.0
38995,2016.0,Ford,Ford F-150,good,gas,73529.0,clean,automatic,4wd,pickup,black,fl,8.0
33464,2018.0,Ford,Ford F-150,good,gas,55864.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
14900,2008.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,156475.0,clean,automatic,rwd,pickup,grey,fl,8.0
57808,2020.0,Ford,Ford F-150,good,gas,6487.0,clean,automatic,4wd,pickup,Unknown,fl,8.0
26500,2013.0,Ford,Ford F-150,excellent,gas,126510.0,clean,automatic,4wd,pickup,green,fl,6.0
19700,2012.0,Ford,Ford F-150,excellent,gas,116985.0,clean,automatic,rwd,pickup,grey,fl,8.0
21700,2010.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,124248.0,clean,automatic,4wd,pickup,red,fl,8.0
2900,1995.0,Ford,Ford F-150,good,gas,160000.0,clean,automatic,4wd,truck,red,fl,8.0
31995,2015.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,67787.0,clean,automatic,rwd,truck,Unknown,fl,8.0
1500,2001.0,Ford,Ford F-150,good,gas,150000.0,clean,automatic,4wd,pickup,grey,fl,6.0
28000,2014.0,Ford,Ford F-150,excellent,gas,105500.0,clean,automatic,rwd,pickup,white,fl,8.0
33990,2018.0,Ford,Ford F-150,good,other,13670.0,clean,other,4wd,pickup,black,fl,6.0
26700,2013.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,52279.0,clean,automatic,4wd,pickup,red,fl,8.0
26999,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,34725.0,clean,other,4wd,truck,silver,fl,6.0
41128,2018.0,Ford,Ford F-150,good,gas,9424.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
1500,1998.0,Chevrolet,Chevrolet Silverado 1500,good,gas,204000.0,clean,automatic,rwd,truck,white,fl,8.0
26999,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,34725.0,clean,other,4wd,truck,silver,fl,6.0
25999,2014.0,Ford,Ford F-150,excellent,gas,81855.0,clean,other,4wd,truck,black,fl,6.0
26900,2012.0,Ford,Ford F-150,excellent,gas,136741.0,clean,automatic,4wd,pickup,black,fl,6.0
27900,2014.0,Ford,Ford F-150,excellent,gas,132902.0,clean,automatic,4wd,pickup,black,fl,6.0
26990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,63129.0,clean,automatic,4wd,pickup,black,fl,6.0
31995,2015.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,67787.0,clean,automatic,rwd,truck,Unknown,fl,8.0
4800,2006.0,Chevrolet,Chevrolet Silverado 1500,good,gas,260600.0,clean,automatic,rwd,pickup,white,fl,8.0
31590,2014.0,Ford,Ford F-150,good,other,54152.0,clean,other,4wd,pickup,blue,fl,8.0
12890,2012.0,Toyota,Toyota Camry,excellent,gas,80466.0,clean,automatic,fwd,sedan,white,fl,4.0
12999,1997.0,Ford,Ford F-150,good,gas,188352.0,clean,automatic,4wd,truck,white,fl,8.0
26990,2016.0,Ford,Ford F-150,good,gas,14230.0,clean,other,4wd,pickup,black,fl,6.0
44995,2018.0,Ford,Ford F-150,fair,gas,29138.0,clean,automatic,4wd,truck,Unknown,fl,8.0
34590,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,29499.0,clean,other,4wd,pickup,silver,fl,6.0
14400,2012.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,143742.0,clean,automatic,4wd,truck,white,fl,8.0
3500,1996.0,Chevrolet,Chevrolet Silverado 1500,good,gas,215000.0,clean,automatic,rwd,pickup,green,fl,8.0
5999,2011.0,Toyota,Toyota Camry,good,gas,189000.0,clean,automatic,fwd,sedan,white,fl,4.0
39700,2017.0,Ford,Ford F-150,like new,gas,31220.0,clean,automatic,4wd,pickup,red,fl,6.0
42532,2018.0,Ford,Ford F-150,good,gas,22818.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
16995,2010.0,Ford,Ford F-150,good,gas,24867.0,clean,automatic,4wd,pickup,white,fl,8.0
4800,2002.0,Ford,Ford F-150,good,gas,230000.0,clean,automatic,4wd,truck,silver,fl,8.0
2500,2013.0,Toyota,Toyota Camry,good,gas,100000.0,clean,automatic,fwd,mini-van,Unknown,fl,4.0
14995,2013.0,Ford,Ford F-150,good,gas,48453.0,clean,automatic,4wd,pickup,blue,fl,8.0
36995,2018.0,Ford,Ford F-150,fair,gas,39081.0,clean,automatic,rwd,truck,Unknown,fl,8.0
32990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,other,6897.0,clean,other,4wd,pickup,black,fl,8.0
23990,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,41568.0,clean,other,4wd,pickup,white,fl,6.0
32560,2018.0,Ford,Ford F-150,good,gas,44849.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
2750,1999.0,Toyota,Toyota Camry,good,gas,85000.0,clean,automatic,fwd,sedan,white,fl,4.0
22590,2013.0,Ford,Ford F-150,good,other,14169.0,clean,other,4wd,pickup,silver,fl,6.0
52905,2020.0,Ford,Ford F-150,good,gas,7655.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
54258,2020.0,Ford,Ford F-150,good,gas,10378.0,clean,automatic,4wd,pickup,Unknown,fl,8.0
2550,1999.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,312000.0,clean,automatic,4wd,pickup,green,fl,8.0
31995,2015.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,67787.0,clean,automatic,rwd,truck,Unknown,fl,8.0
14900,2010.0,Ford,Ford F-150,excellent,gas,164300.0,clean,automatic,rwd,pickup,black,fl,8.0
9900,2011.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,139000.0,clean,automatic,rwd,truck,black,fl,6.0
32831,2018.0,Ford,Ford F-150,good,gas,41380.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
3500,1996.0,Chevrolet,Chevrolet Silverado 1500,good,gas,146211.0,clean,automatic,rwd,truck,blue,fl,8.0
41291,2019.0,Ford,Ford F-150,good,gas,16816.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
15999,2009.0,Chevrolet,Chevrolet Silverado 1500,good,gas,126373.0,clean,automatic,4wd,truck,grey,fl,8.0
14400,2012.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,143742.0,clean,automatic,4wd,truck,white,fl,8.0
36700,2018.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,93209.0,clean,automatic,4wd,pickup,white,fl,8.0
25999,2017.0,Ford,Ford F-150,excellent,gas,38374.0,clean,automatic,rwd,truck,black,fl,8.0
44995,2018.0,Ford,Ford F-150,fair,gas,34058.0,clean,automatic,4wd,truck,Unknown,fl,8.0
9500,2013.0,Ford,Ford F-150,good,gas,92000.0,clean,automatic,rwd,pickup,silver,fl,6.0
43499,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,28710.0,clean,automatic,4wd,pickup,Unknown,fl,8.0
54241,2020.0,Ford,Ford F-150,good,gas,11994.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
29700,2014.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,65550.0,clean,automatic,4wd,pickup,silver,fl,6.0
49995,2020.0,Ford,Ford F-150,fair,gas,12223.0,clean,automatic,4wd,truck,Unknown,fl,6.0
48995,2018.0,Ford,Ford F-150,fair,gas,25986.0,clean,automatic,4wd,truck,Unknown,fl,8.0
3800,2001.0,Ford,Ford F-150,good,gas,319901.0,clean,automatic,4wd,pickup,Unknown,fl,8.0
49995,2020.0,Ford,Ford F-150,fair,gas,21696.0,clean,automatic,4wd,truck,Unknown,fl,8.0
51910,2020.0,Ford,Ford F-150,good,gas,15168.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
33464,2018.0,Ford,Ford F-150,good,gas,55864.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
22600,2012.0,Ford,Ford F-150,excellent,gas,98549.0,clean,automatic,4wd,pickup,silver,fl,6.0
34069,2017.0,Ford,Ford F-150,good,gas,37323.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
38590,2015.0,Ford,Ford F-150,good,other,41804.0,clean,other,4wd,pickup,brown,fl,8.0
4500,2001.0,Ford,Ford F-150,good,gas,319901.0,clean,automatic,4wd,pickup,Unknown,fl,8.0
25999,2015.0,Ford,Ford F-150,excellent,gas,69701.0,clean,other,4wd,truck,white,fl,6.0
18700,2012.0,Ford,Ford F-150,excellent,gas,137397.0,clean,automatic,rwd,pickup,black,fl,8.0
31995,2015.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,67787.0,clean,automatic,rwd,truck,Unknown,fl,8.0
15900,1996.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,118985.0,clean,automatic,4wd,pickup,blue,fl,8.0
15900,1992.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,124390.0,clean,automatic,rwd,pickup,red,fl,8.0
49999,2020.0,Ford,Ford F-150,good,other,10812.0,clean,automatic,4wd,pickup,white,fl,8.0
30990,2016.0,Chevrolet,Chevrolet Silverado 1500,good,other,6910.0,clean,other,4wd,pickup,white,fl,6.0
31995,2015.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,67787.0,clean,automatic,rwd,truck,Unknown,fl,8.0
14400,2012.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,143742.0,clean,automatic,4wd,truck,white,fl,8.0
15999,2010.0,Ford,Ford F-150,excellent,gas,104394.0,clean,automatic,rwd,truck,black,fl,8.0
2500,1998.0,Ford,Ford F-150,fair,gas,194000.0,clean,automatic,4wd,pickup,white,fl,8.0
49995,2019.0,Ford,Ford F-150,fair,gas,21901.0,clean,automatic,4wd,truck,Unknown,fl,8.0
14400,2012.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,143742.0,clean,automatic,4wd,truck,white,fl,8.0
11900,2010.0,Ford,Ford F-150,good,gas,160000.0,clean,automatic,rwd,pickup,silver,fl,8.0
51325,2020.0,Ford,Ford F-150,good,gas,5503.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
20699,2013.0,Ford,Ford F-150,good,other,109326.0,clean,automatic,4wd,pickup,red,fl,8.0
49995,2019.0,Ford,Ford F-150,fair,gas,21901.0,clean,automatic,4wd,truck,Unknown,fl,8.0
22200,2013.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,138486.0,clean,automatic,4wd,pickup,grey,fl,8.0
23900,2013.0,Ford,Ford F-150,excellent,gas,92958.0,clean,automatic,4wd,pickup,black,fl,6.0
18590,2017.0,Toyota,Toyota Camry,good,gas,30223.0,clean,other,fwd,sedan,silver,fl,4.0
5968,2001.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,217312.0,clean,automatic,rwd,truck,Unknown,fl,6.0
46990,2020.0,Ford,Ford F-150,good,gas,13935.0,clean,other,4wd,pickup,black,fl,8.0
3450,2004.0,Ford,Ford F-150,good,gas,254607.0,clean,automatic,rwd,pickup,red,fl,8.0
6995,2006.0,Toyota,Toyota Camry,like new,gas,158250.0,clean,automatic,fwd,sedan,silver,fl,4.0
14999,2011.0,Chevrolet,Chevrolet Silverado 1500,good,gas,79368.0,clean,automatic,rwd,pickup,white,fl,8.0
7999,2009.0,Ford,Ford F-150,good,gas,225974.0,clean,automatic,4wd,truck,white,fl,8.0
41990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,10079.0,clean,other,4wd,pickup,red,fl,4.0
32932,2018.0,Ford,Ford F-150,good,gas,51695.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
37995,2016.0,Ford,Ford F-150,fair,gas,110264.0,clean,automatic,4wd,truck,Unknown,fl,6.0
35990,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,28338.0,clean,other,4wd,pickup,red,fl,8.0
33590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,30457.0,clean,other,4wd,pickup,red,fl,8.0
15999,2009.0,Ford,Ford F-150,good,gas,104752.0,clean,other,rwd,truck,grey,fl,8.0
20999,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,99284.0,clean,automatic,4wd,truck,white,fl,6.0
7000,2008.0,Chevrolet,Chevrolet Silverado 1500,good,gas,200000.0,clean,automatic,4wd,coupe,black,fl,8.0
6995,2006.0,Toyota,Toyota Camry,like new,gas,158250.0,clean,automatic,fwd,sedan,silver,fl,4.0
13700,2014.0,Ford,Ford F-150,excellent,gas,162499.0,clean,automatic,4wd,pickup,green,fl,8.0
52242,2020.0,Ford,Ford F-150,good,gas,9155.0,clean,automatic,4wd,pickup,Unknown,fl,6.0
4999,2011.0,Toyota,Toyota Camry,good,gas,174986.0,clean,automatic,fwd,sedan,black,fl,4.0
31590,2014.0,Ford,Ford F-150,good,other,54152.0,clean,other,4wd,pickup,blue,fl,8.0
35900,2017.0,Ford,Ford F-150,like new,gas,21836.0,clean,automatic,4wd,pickup,brown,fl,6.0
27990,2015.0,Ford,Ford F-150,good,other,56080.0,clean,other,4wd,pickup,Unknown,fl,6.0
19990,2016.0,Toyota,Toyota Camry,good,other,19792.0,clean,other,fwd,sedan,silver,fl,4.0
17500,2010.0,Ford,Ford F-150,good,gas,135129.0,clean,automatic,4wd,truck,Unknown,fl,8.0
17995,2014.0,Ford,Ford F-150,fair,gas,146734.0,clean,automatic,fwd,pickup,blue,fl,6.0
14700,2014.0,Ford,Ford F-150,excellent,gas,230223.0,clean,automatic,rwd,pickup,blue,fl,8.0
23995,2015.0,Ford,Ford F-150,fair,gas,109941.0,clean,automatic,fwd,pickup,white,fl,6.0
7950,2008.0,Toyota,Toyota Camry,excellent,gas,86000.0,clean,automatic,fwd,sedan,silver,fl,4.0
38995,2016.0,Ford,Ford F-150,good,gas,73529.0,clean,automatic,4wd,pickup,black,fl,8.0
39590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,19160.0,clean,other,4wd,pickup,red,fl,8.0
34990,2018.0,Ford,Ford F-150,good,gas,35965.0,clean,automatic,4wd,pickup,red,fl,6.0
16200,2010.0,Ford,Ford F-150,excellent,gas,142000.0,clean,automatic,4wd,truck,grey,fl,8.0
4500,1995.0,Ford,Ford F-150,good,gas,159000.0,clean,manual,rwd,truck,green,fl,6.0
15500,2014.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,70000.0,clean,automatic,4wd,pickup,Unknown,fl,8.0
5250,2009.0,Toyota,Toyota Camry,excellent,gas,152000.0,clean,automatic,fwd,sedan,Unknown,fl,4.0
3695,2005.0,Chevrolet,Chevrolet Silverado 1500,good,gas,181054.0,clean,automatic,rwd,SUV,white,fl,8.0
26500,2013.0,Ford,Ford F-150,excellent,gas,126510.0,clean,automatic,4wd,pickup,green,fl,6.0
19700,2012.0,Ford,Ford F-150,excellent,gas,116985.0,clean,automatic,rwd,pickup,grey,fl,8.0
18995,2013.0,Ford,Ford F-150,like new,gas,198512.0,clean,automatic,4wd,pickup,blue,fl,6.0
21700,2010.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,124248.0,clean,automatic,4wd,pickup,red,fl,8.0
44995,2018.0,Ford,Ford F-150,fair,gas,29138.0,clean,automatic,4wd,truck,Unknown,fl,8.0
37995,2020.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,20018.0,clean,automatic,rwd,truck,Unknown,fl,8.0
30990,2015.0,Ford,Ford F-150,good,other,44830.0,clean,other,4wd,pickup,red,fl,6.0
29990,2019.0,Ford,Ford F-150,good,other,14077.0,clean,other,4wd,pickup,white,fl,6.0
37500,2019.0,Ford,Ford F-150,new,gas,11000.0,clean,automatic,rwd,truck,grey,fl,6.0
6900,2006.0,Toyota,Toyota Camry,excellent,gas,157000.0,clean,automatic,fwd,sedan,blue,fl,4.0
3950,2009.0,Toyota,Toyota Camry,good,gas,184000.0,clean,automatic,fwd,sedan,grey,fl,4.0
36990,2017.0,Ford,Ford F-150,good,gas,38094.0,clean,other,4wd,pickup,white,fl,6.0
37590,2019.0,Ford,Ford F-150,good,gas,8663.0,clean,other,4wd,pickup,Unknown,fl,6.0
4995,2007.0,Toyota,Toyota Camry,good,gas,155010.0,clean,automatic,fwd,sedan,Unknown,fl,6.0
17990,2014.0,Ford,Ford F-150,excellent,gas,134898.0,clean,automatic,rwd,pickup,grey,fl,6.0
8788,2001.0,Ford,Ford F-150,excellent,gas,166107.0,clean,automatic,fwd,pickup,blue,fl,8.0
38000,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,135078.0,clean,automatic,4wd,pickup,white,fl,8.0
5250,2008.0,Toyota,Toyota Camry,fair,hybrid,161109.0,clean,automatic,fwd,sedan,Unknown,fl,4.0
26700,2013.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,52279.0,clean,automatic,4wd,pickup,red,fl,8.0
7500,2002.0,Ford,Ford F-150,good,gas,155593.0,clean,automatic,4wd,pickup,grey,fl,8.0
35000,2014.0,Ford,Ford F-150,excellent,gas,34446.0,clean,automatic,4wd,pickup,Unknown,fl,8.0
37995,2020.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,20018.0,clean,automatic,rwd,truck,Unknown,fl,8.0
23995,2018.0,Toyota,Toyota Camry,like new,gas,30774.0,clean,automatic,fwd,sedan,silver,fl,4.0
31995,2015.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,67787.0,clean,automatic,rwd,truck,Unknown,fl,8.0
49628,2019.0,Ford,Ford F-150,like new,gas,46310.0,clean,automatic,4wd,pickup,black,fl,8.0
3995,2004.0,Toyota,Toyota Camry,excellent,gas,158422.0,clean,automatic,fwd,sedan,grey,fl,4.0
31990,2016.0,Ford,Ford F-150,good,gas,34729.0,clean,other,4wd,pickup,white,fl,6.0
19650,2018.0,Toyota,Toyota Camry,like new,gas,17721.0,clean,automatic,fwd,sedan,brown,fl,4.0
21680,2018.0,Toyota,Toyota Camry,like new,gas,10558.0,clean,automatic,fwd,sedan,grey,fl,4.0
14550,2017.0,Toyota,Toyota Camry,good,gas,68832.0,clean,automatic,fwd,sedan,black,fl,4.0
